customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,adjusted_monthly,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
5127-BZENZ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.80,$45.80,No,FALSE,1,2021-08-07,$45.80,$45.80,Month-to-Month,One Line,DSL,phone_and_internet
5204-HMGYF,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$55.05,$102.75,Yes,TRUE,1,2021-08-07,$102.75,$102.75,Month-to-Month,One Line,DSL,phone_and_internet
5372-FBKBN,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$35.75,$35.75,Yes,TRUE,1,2021-08-07,$35.75,$35.75,Month-to-Month,No Phone Service,DSL,internet_only
5478-JJVZK,Female,TRUE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.35,$41.85,Yes,TRUE,1,2021-08-07,$41.85,$41.85,Month-to-Month,No Phone Service,DSL,internet_only
5480-XTFFL,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$66.40,$94.55,Yes,TRUE,1,2021-08-07,$94.55,$94.55,Month-to-Month,One Line,DSL,phone_and_internet
5494-HECPR,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$55.25,$55.25,No,FALSE,1,2021-08-07,$55.25,$55.25,Month-to-Month,One Line,DSL,phone_and_internet
5542-TBBWB,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.30,$45.30,Yes,TRUE,1,2021-08-07,$45.30,$45.30,Month-to-Month,One Line,DSL,phone_and_internet
5666-CYCYZ,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$60.15,$60.15,Yes,TRUE,1,2021-08-07,$60.15,$60.15,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5666-MBJPT,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$40.40,$77.15,Yes,TRUE,1,2021-08-07,$77.15,$77.15,Month-to-Month,No Phone Service,DSL,internet_only
5681-LLOEI,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.40,$45.40,Yes,TRUE,1,2021-08-07,$45.40,$45.40,Month-to-Month,One Line,DSL,phone_and_internet
5692-FPTAH,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.05,$45.05,Yes,TRUE,1,2021-08-07,$45.05,$45.05,Month-to-Month,One Line,DSL,phone_and_internet
5849-ASHZJ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.45,$44.45,No,FALSE,1,2021-08-07,$44.45,$44.45,Month-to-Month,One Line,DSL,phone_and_internet
5899-OUVKV,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$56.25,$56.25,Yes,TRUE,1,2021-08-07,$56.25,$56.25,Month-to-Month,One Line,DSL,phone_and_internet
5939-XAIXZ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$49.25,$97.00,No,FALSE,1,2021-08-07,$97.00,$97.00,Month-to-Month,One Line,DSL,phone_and_internet
5960-MVTUK,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$46.60,$87.90,No,FALSE,1,2021-08-07,$87.90,$87.90,Month-to-Month,One Line,DSL,phone_and_internet
5996-DAOQL,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$29.90,$29.90,No,FALSE,1,2021-08-07,$29.90,$29.90,Month-to-Month,No Phone Service,DSL,internet_only
6023-GSSXW,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$25.10,$25.10,Yes,TRUE,1,2021-08-07,$25.10,$25.10,Month-to-Month,No Phone Service,DSL,internet_only
6121-TNHBO,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.85,$45.85,No,FALSE,1,2021-08-07,$45.85,$45.85,Month-to-Month,One Line,DSL,phone_and_internet
6122-EFVKN,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.65,$45.65,Yes,TRUE,1,2021-08-07,$45.65,$45.65,Month-to-Month,One Line,DSL,phone_and_internet
6137-NICCO,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$44.15,$44.15,No,FALSE,1,2021-08-07,$44.15,$44.15,Month-to-Month,One Line,DSL,phone_and_internet
6143-JQKEA,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$25.35,$25.35,No,FALSE,1,2021-08-07,$25.35,$25.35,Month-to-Month,No Phone Service,DSL,internet_only
6177-PEVRA,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$46.30,$46.30,No,FALSE,1,2021-08-07,$46.30,$46.30,Month-to-Month,One Line,DSL,phone_and_internet
6253-WRFHY,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$62.80,$62.80,No,FALSE,1,2021-08-07,$62.80,$62.80,Month-to-Month,One Line,DSL,phone_and_internet
6303-KFWSL,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Bank transfer (automatic),$29.95,$29.95,Yes,TRUE,1,2021-08-07,$29.95,$29.95,Month-to-Month,No Phone Service,DSL,internet_only
6358-LYNGM,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Bank transfer (automatic),$24.80,$24.80,Yes,TRUE,1,2021-08-07,$24.80,$24.80,Month-to-Month,No Phone Service,DSL,internet_only
6510-UPNKS,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.40,$80.95,No,FALSE,1,2021-08-07,$80.95,$80.95,Month-to-Month,One Line,DSL,phone_and_internet
6574-MCOEH,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.30,$45.30,No,FALSE,1,2021-08-07,$45.30,$45.30,Month-to-Month,One Line,DSL,phone_and_internet
6583-SZVGP,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.45,$44.45,Yes,TRUE,1,2021-08-07,$44.45,$44.45,Month-to-Month,One Line,DSL,phone_and_internet
6599-CEBNN,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.50,$50.50,Yes,TRUE,1,2021-08-07,$50.50,$50.50,Month-to-Month,One Line,DSL,phone_and_internet
6621-YOBKI,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$55.70,$55.70,Yes,TRUE,1,2021-08-07,$55.70,$55.70,Month-to-Month,One Line,DSL,phone_and_internet
6646-JPPHA,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$43.85,$43.85,No,FALSE,1,2021-08-07,$43.85,$43.85,Month-to-Month,One Line,DSL,phone_and_internet
6651-RLGGM,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$30.55,$30.55,No,FALSE,1,2021-08-07,$30.55,$30.55,Month-to-Month,No Phone Service,DSL,internet_only
6682-VCIXC,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.55,$50.55,Yes,TRUE,1,2021-08-07,$50.55,$50.55,Month-to-Month,One Line,DSL,phone_and_internet
6695-AMZUF,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$43.30,$43.30,Yes,TRUE,1,2021-08-07,$43.30,$43.30,Month-to-Month,No Phone Service,DSL,internet_only
6772-WFQRD,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$59.00,$114.15,No,FALSE,1,2021-08-07,$114.15,$114.15,Month-to-Month,One Line,DSL,phone_and_internet
6874-SGLHU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.70,$50.70,No,FALSE,1,2021-08-07,$50.70,$50.70,Month-to-Month,One Line,DSL,phone_and_internet
6898-RBTLU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.65,$50.65,Yes,TRUE,1,2021-08-07,$50.65,$50.65,Month-to-Month,One Line,DSL,phone_and_internet
6901-GOGZG,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$54.30,$54.30,No,FALSE,1,2021-08-07,$54.30,$54.30,Month-to-Month,Two or More Lines,DSL,phone_and_internet
6950-TWMYB,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$42.90,$42.90,Yes,TRUE,1,2021-08-07,$42.90,$42.90,Month-to-Month,One Line,DSL,phone_and_internet
6976-BWGLQ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.40,$44.40,Yes,TRUE,1,2021-08-07,$44.40,$44.40,Month-to-Month,One Line,DSL,phone_and_internet
7047-FWEYA,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.95,$45.95,Yes,TRUE,1,2021-08-07,$45.95,$45.95,Month-to-Month,One Line,DSL,phone_and_internet
7055-JCGNI,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.30,$45.30,Yes,TRUE,1,2021-08-07,$45.30,$45.30,Month-to-Month,One Line,DSL,phone_and_internet
7247-XOZPB,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.15,$45.15,No,FALSE,1,2021-08-07,$45.15,$45.15,Month-to-Month,One Line,DSL,phone_and_internet
7301-ABVAD,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$49.75,$49.75,No,FALSE,1,2021-08-07,$49.75,$49.75,Month-to-Month,One Line,DSL,phone_and_internet
7351-KYHQH,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.75,$45.75,Yes,TRUE,1,2021-08-07,$45.75,$45.75,Month-to-Month,One Line,DSL,phone_and_internet
7356-IWLFW,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.40,$24.40,No,FALSE,1,2021-08-07,$24.40,$24.40,Month-to-Month,No Phone Service,DSL,internet_only
7359-WWYJV,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$47.80,$92.45,Yes,TRUE,1,2021-08-07,$92.45,$92.45,Month-to-Month,One Line,DSL,phone_and_internet
7426-WEIJX,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$49.80,$49.80,No,FALSE,1,2021-08-07,$49.80,$49.80,Month-to-Month,Two or More Lines,DSL,phone_and_internet
7527-QNRUS,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$25.15,$25.15,No,FALSE,1,2021-08-07,$25.15,$25.15,Month-to-Month,No Phone Service,DSL,internet_only
7562-GSUHK,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$45.30,$45.30,Yes,TRUE,1,2021-08-07,$45.30,$45.30,Month-to-Month,No Phone Service,DSL,internet_only
7576-ASEJU,Female,TRUE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$54.85,$104.20,Yes,TRUE,1,2021-08-07,$104.20,$104.20,Month-to-Month,One Line,DSL,phone_and_internet
7579-OOPEC,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$29.85,$29.85,No,FALSE,1,2021-08-07,$29.85,$29.85,Month-to-Month,No Phone Service,DSL,internet_only
7581-EBBOU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$46.30,$46.30,Yes,TRUE,1,2021-08-07,$46.30,$46.30,Month-to-Month,One Line,DSL,phone_and_internet
7654-YWJUF,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.15,$44.15,Yes,TRUE,1,2021-08-07,$44.15,$44.15,Month-to-Month,One Line,DSL,phone_and_internet
7746-AWNQW,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.35,$45.35,No,FALSE,1,2021-08-07,$45.35,$45.35,Month-to-Month,One Line,DSL,phone_and_internet
7760-OYPDY,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$50.45,$50.45,Yes,TRUE,1,2021-08-07,$50.45,$50.45,Month-to-Month,Two or More Lines,DSL,phone_and_internet
7783-YKGDV,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.75,$50.75,No,FALSE,1,2021-08-07,$50.75,$50.75,Month-to-Month,One Line,DSL,phone_and_internet
7817-OMJNA,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.80,$45.80,Yes,TRUE,1,2021-08-07,$45.80,$45.80,Month-to-Month,One Line,DSL,phone_and_internet
7831-QGOXH,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$46.00,$84.50,Yes,TRUE,1,2021-08-07,$84.50,$84.50,Month-to-Month,One Line,DSL,phone_and_internet
7839-QRKXN,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$44.65,$44.65,Yes,TRUE,1,2021-08-07,$44.65,$44.65,Month-to-Month,No Phone Service,DSL,internet_only
7852-LECYP,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$35.90,$35.90,Yes,TRUE,1,2021-08-07,$35.90,$35.90,Month-to-Month,No Phone Service,DSL,internet_only
7876-BEUTG,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$42.60,$72.40,Yes,TRUE,1,2021-08-07,$72.40,$72.40,Month-to-Month,No Phone Service,DSL,internet_only
7926-IJOOU,Female,TRUE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.80,$24.80,Yes,TRUE,1,2021-08-07,$24.80,$24.80,Month-to-Month,No Phone Service,DSL,internet_only
8070-AAWZP,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.10,$45.10,Yes,TRUE,1,2021-08-07,$45.10,$45.10,Month-to-Month,One Line,DSL,phone_and_internet
8168-UQWWF,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$44.55,$44.55,No,FALSE,1,2021-08-07,$44.55,$44.55,Month-to-Month,One Line,DSL,phone_and_internet
8249-THVEC,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$25.20,$25.20,Yes,TRUE,1,2021-08-07,$25.20,$25.20,Month-to-Month,No Phone Service,DSL,internet_only
8258-GSTJK,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$24.45,$47.50,Yes,TRUE,1,2021-08-07,$47.50,$47.50,Month-to-Month,No Phone Service,DSL,internet_only
8267-ZNYVZ,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.45,$50.45,Yes,TRUE,1,2021-08-07,$50.45,$50.45,Month-to-Month,One Line,DSL,phone_and_internet
8270-RKSAP,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$47.95,$47.95,No,FALSE,1,2021-08-07,$47.95,$47.95,Month-to-Month,One Line,DSL,phone_and_internet
8337-MSSXB,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$49.25,$90.35,Yes,TRUE,1,2021-08-07,$90.35,$90.35,Month-to-Month,No Phone Service,DSL,internet_only
8344-WFMFH,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.00,$45.00,No,FALSE,1,2021-08-07,$45.00,$45.00,Month-to-Month,One Line,DSL,phone_and_internet
8646-JCOMS,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$54.15,$101.65,No,FALSE,1,2021-08-07,$101.65,$101.65,Month-to-Month,Two or More Lines,DSL,phone_and_internet
8681-ICONS,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$51.25,$51.25,No,FALSE,1,2021-08-07,$51.25,$51.25,Month-to-Month,One Line,DSL,phone_and_internet
8695-ARGXZ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$44.80,$44.80,No,FALSE,1,2021-08-07,$44.80,$44.80,Month-to-Month,One Line,DSL,phone_and_internet
8705-WZCYL,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.90,$44.90,No,FALSE,1,2021-08-07,$44.90,$44.90,Month-to-Month,One Line,DSL,phone_and_internet
8713-IGZSO,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$44.00,$44.00,No,FALSE,1,2021-08-07,$44.00,$44.00,Month-to-Month,One Line,DSL,phone_and_internet
8752-GHJFU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$49.80,$49.80,No,FALSE,1,2021-08-07,$49.80,$49.80,Month-to-Month,One Line,DSL,phone_and_internet
8775-CEBBJ,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$39.65,$39.65,Yes,TRUE,1,2021-08-07,$39.65,$39.65,Month-to-Month,No Phone Service,DSL,internet_only
8882-TLVRW,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$49.55,$49.55,No,FALSE,1,2021-08-07,$49.55,$49.55,Month-to-Month,One Line,DSL,phone_and_internet
8944-AILEF,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.95,$44.95,No,FALSE,1,2021-08-07,$44.95,$44.95,Month-to-Month,One Line,DSL,phone_and_internet
8979-CAMGB,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$74.10,$74.10,No,FALSE,1,2021-08-07,$74.10,$74.10,1 Year,One Line,DSL,phone_and_internet
8984-HPEMB,Male,FALSE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$50.35,$50.35,Yes,TRUE,1,2021-08-07,$50.35,$50.35,Month-to-Month,No Phone Service,DSL,internet_only
9053-EJUNL,Female,TRUE,1,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$50.55,$50.55,Yes,TRUE,1,2021-08-07,$50.55,$50.55,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9101-NTIXF,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Mailed check,$53.55,$53.55,No,FALSE,1,2021-08-07,$53.55,$53.55,Month-to-Month,One Line,DSL,phone_and_internet
9110-HSGTV,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.70,$45.70,Yes,TRUE,1,2021-08-07,$45.70,$45.70,Month-to-Month,One Line,DSL,phone_and_internet
9129-UXERG,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$24.45,$24.45,Yes,TRUE,1,2021-08-07,$24.45,$24.45,Month-to-Month,No Phone Service,DSL,internet_only
9200-NLNPD,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.00,$44.00,No,FALSE,1,2021-08-07,$44.00,$44.00,Month-to-Month,One Line,DSL,phone_and_internet
9220-CXRSC,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.60,$24.60,Yes,TRUE,1,2021-08-07,$24.60,$24.60,Month-to-Month,No Phone Service,DSL,internet_only
9233-PSYHO,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.60,$45.60,No,FALSE,1,2021-08-07,$45.60,$45.60,Month-to-Month,One Line,DSL,phone_and_internet
9442-JTWDL,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$44.70,$44.70,Yes,TRUE,1,2021-08-07,$44.70,$44.70,Month-to-Month,One Line,DSL,phone_and_internet
9507-HSMMZ,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Electronic check,$40.20,$40.20,Yes,TRUE,1,2021-08-07,$40.20,$40.20,Month-to-Month,No Phone Service,DSL,internet_only
9518-IMLHK,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$29.70,$29.70,Yes,TRUE,1,2021-08-07,$29.70,$29.70,Month-to-Month,No Phone Service,DSL,internet_only
9553-DLCLU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$51.25,$51.25,Yes,TRUE,1,2021-08-07,$51.25,$51.25,Month-to-Month,One Line,DSL,phone_and_internet
9578-FOMUK,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Electronic check,$45.00,$89.75,No,FALSE,1,2021-08-07,$89.75,$89.75,Month-to-Month,One Line,DSL,phone_and_internet
9629-NHXFW,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.80,$50.80,Yes,TRUE,1,2021-08-07,$50.80,$50.80,Month-to-Month,One Line,DSL,phone_and_internet
9631-RXVJM,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$24.90,$49.70,No,FALSE,1,2021-08-07,$49.70,$49.70,Month-to-Month,No Phone Service,DSL,internet_only
9720-JJJOR,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$53.95,$53.95,Yes,TRUE,1,2021-08-07,$53.95,$53.95,Month-to-Month,One Line,DSL,phone_and_internet
9743-DQKQW,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$48.60,$48.60,No,FALSE,1,2021-08-07,$48.60,$48.60,Month-to-Month,One Line,DSL,phone_and_internet
9818-XQCUV,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$55.45,$55.45,No,FALSE,1,2021-08-07,$55.45,$55.45,Month-to-Month,One Line,DSL,phone_and_internet
9885-MFVSU,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$24.40,$24.40,No,FALSE,1,2021-08-07,$24.40,$24.40,Month-to-Month,No Phone Service,DSL,internet_only
9896-UYMIE,Female,TRUE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$25.05,$25.05,Yes,TRUE,1,2021-08-07,$25.05,$25.05,Month-to-Month,No Phone Service,DSL,internet_only
9992-UJOEL,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$50.30,$92.75,No,FALSE,1,2021-08-07,$92.75,$92.75,Month-to-Month,One Line,DSL,phone_and_internet
0021-IKXGC,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$72.10,$72.10,No,FALSE,1,2021-08-07,$52.10,$72.10,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0129-QMPDR,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$80.20,$80.20,Yes,TRUE,1,2021-08-07,$60.20,$80.20,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0137-UDEUO,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.90,$70.90,Yes,TRUE,1,2021-08-07,$50.90,$70.90,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0212-ISBBF,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$85.85,$167.30,Yes,TRUE,1,2021-08-07,$147.30,$167.30,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0224-RLWWD,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$75.90,$75.90,Yes,TRUE,1,2021-08-07,$55.90,$75.90,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0229-LFJAF,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$85.55,$85.55,Yes,TRUE,1,2021-08-07,$65.55,$85.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0280-XJGEX,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$95.45,$95.45,Yes,TRUE,1,2021-08-07,$75.45,$95.45,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0310-SUCIN,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.55,$80.55,Yes,TRUE,1,2021-08-07,$60.55,$80.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0322-YINQP,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.10,$70.10,Yes,TRUE,1,2021-08-07,$50.10,$70.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0380-NEAVX,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$74.40,$139.40,Yes,TRUE,1,2021-08-07,$119.40,$139.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0380-ZCSBI,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.45,$70.45,Yes,TRUE,1,2021-08-07,$50.45,$70.45,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0485-ZBSLN,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.50,$69.50,Yes,TRUE,1,2021-08-07,$49.50,$69.50,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0487-CRLZF,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$79.70,$79.70,Yes,TRUE,1,2021-08-07,$59.70,$79.70,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0504-HHAPI,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$71.10,$71.10,Yes,TRUE,1,2021-08-07,$51.10,$71.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0516-OOHAR,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.75,$70.75,Yes,TRUE,1,2021-08-07,$50.75,$70.75,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0675-NCDYU,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$95.00,$95.00,Yes,TRUE,1,2021-08-07,$75.00,$95.00,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0708-SJDIS,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.45,$74.45,Yes,TRUE,1,2021-08-07,$54.45,$74.45,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0732-OCQOC,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$82.30,$82.30,Yes,TRUE,1,2021-08-07,$62.30,$82.30,Month-to-Month,One Line,Fiber Optic,phone_and_internet
